1.00419	5360
1.0093	5896
1.01335	6432
1.02167	6968
1.02999	7504
1.03831	8040
1.04663	8576
1.05495	9112
1.06327	9648
1.07159	10184
1.07991	10720
1.08823	11256
1.09655	11792
1.10487	12328
1.11319	12864
1.12151	13400
1.12983	13936
1.13815	14472
1.1548	1040
1.1557	1008
1.15978	1072
1.15978	1340
1.16571	1554
1.17232	1738
1.18064	1903
1.18896	2053
1.19728	2192
1.2056	2323
1.21392	2446
1.22224	2563
1.23056	2675
1.23888	2782
1.2472	2885
1.25552	2984
1.26384	3080
1.27216	3173
1.28048	3263
1.2888	3351
1.29712	3436
1.30544	3519
1.31376	3600
1.32208	3679
1.3304	3757
1.33872	3833
1.34704	3907
1.35536	3980
1.36368	4052
1.372	4122
1.38032	4191
1.38864	4259
1.39696	4326
1.42104	1040
1.42194	1008
1.42602	1072
1.42602	1340
1.43195	1554
1.63767	1738
1.64776	1072
1.6487	1040
1.65274	1072
1.65274	1340
1.65777	1554
1.66374	1738
1.66972	1903
1.67475	2053
1.67978	2192
1.68481	2323
1.68669	2446
1.69078	2563
1.69267	2675
1.69676	2782
1.69864	2885
1.70273	2984
1.70462	3080
1.70776	3173
1.70965	3263
1.71279	3351
1.71468	3436
1.71657	3519
1.71876	3600
1.72065	3679
1.72254	3757
1.72474	3833
1.72663	3907
1.72852	3980
1.7304	4052
1.73229	4122
1.73418	4191
1.73607	4259
1.73796	4326
1.73984	4392
1.74173	4457
1.74362	4521
1.74538	4584
1.74722	4646
1.75472	4707
1.76304	4768
1.77136	4828
1.77968	4887
1.788	4945
1.79632	5003
1.80464	5060
1.81296	5116
1.82128	5172
1.8296	5227
1.83792	5281
1.84624	5335
1.85456	5388
1.86288	5441
1.8712	5493
1.87952	5545
1.88784	5596
1.89616	5647
1.90448	5697
1.9128	5747
1.92112	5796
1.92944	5845
1.93776	5894
1.94608	5942
1.9544	5990
1.96272	6037
1.97104	6084
1.97936	6131
1.98768	6177
1.996	6223
2.00432	6269
2.01264	6314
2.02096	6359
2.02928	6404
