1.01684	5360
1.03789	5896
1.04692	3656
1.04897	3120
1.0507	2616
1.0544	2153
1.05613	1801
1.06272	1560
1.0644	1040
1.06705	1560
1.06705	2096
1.10958	2632
1.15151	3168
1.17614	3704
1.21426	4240
1.23538	3216
1.23632	2680
1.23821	2144
1.23916	1668
1.2401	1340
1.25461	1072
1.2555	1340
1.2555	1876
1.2958	2412
1.33793	2948
1.36088	3484
1.40078	4020
1.42415	4556
1.44988	5092
1.48398	5628
1.50829	6164
1.53864	6700
1.59688	7236
1.62189	2616
1.62848	2080
1.63021	1576
1.6368	1072
1.63853	1040
1.64201	1072
1.64201	1608
1.68366	2144
1.74496	1608
1.74679	1072
1.76508	1608
1.80532	2144
1.84658	2680
1.88887	2144
1.88981	1608
1.89076	1072
1.91131	1608
1.95155	2144
1.99274	2680
2.01569	3216
2.05499	3752
2.07978	4288
2.10551	4824
2.13736	5360
2.1631	5896
2.18789	6432
2.21362	6968
2.2411	7504
2.25243	8040
2.27739	8576
2.3024	3120
2.30413	3088
2.31072	2584
2.32231	6860
2.34069	7396
2.36891	2616
2.37633	2080
2.37723	1576
2.38465	1072
2.38644	1040
2.38903	1072
2.38903	1608
2.43021	2144
2.4714	2680
2.49619	3216
2.53365	3752
2.5575	4288
2.58239	3752
2.59501	3216
2.59596	2680
2.59874	2252
2.59968	1608
2.60252	2144
2.64281	2680
2.68599	2144
2.68782	1608
2.68877	1072
2.70889	1608
2.74913	2144
2.79032	2680
2.81359	3216
2.8533	3752
2.87626	4288
2.89737	3752
2.89832	3216
2.89926	2680
2.9002	2252
2.91566	1608
2.91844	2144
2.95873	2680
2.98169	3216
3.02387	2680
3.02481	2144
3.04215	1608
3.0431	1072
3.04493	1608
3.08523	2144
3.12642	2680
3.14937	3216
3.19066	2680
3.19165	2144
3.208	1072
3.23095	1608
3.27184	2144
3.31349	2680
3.33775	3216
3.37751	2680
3.37846	2144
3.3794	1608
3.38088	1072
3.39764	1608
3.43918	2144
3.48078	2680
3.50415	3216
3.54386	3752
3.56776	4288
3.5851	3752
3.58604	3216
3.58793	2680
3.58888	2252
3.58982	1608
3.60522	2144
3.63538	2680
3.66825	3216
3.69764	3752
3.73038	4288
3.75469	4824
3.7803	5360
3.81358	5896
3.83695	6432
3.86368	5896
3.86462	5360
3.86656	4863
3.86839	4518
3.87536	4174
3.8763	3829
3.87724	3484
3.87819	2680
3.88475	3216
3.92315	3752
3.947	4288
3.97184	4824
4.00553	5360
4.03032	5896
4.07451	6432
4.13275	6968
4.19099	7504
4.25933	2616
4.27945	6003
4.27945	6539
4.33416	7075
4.39893	7611
4.4756	8147
4.52384	3120
4.52557	3088
4.53216	2584
4.54375	6432
4.54375	6968
4.6004	7504
4.6836	8040
4.7662	8576
4.79745	3120
4.79835	3088
4.80577	2584
4.81756	6860
4.8358	7396
4.89134	7932
4.9748	8468
5.058	9004
5.14952	9540
5.24936	10076
5.34657	3120
5.34747	3088
5.35489	2584
5.36649	7718
5.36649	8254
5.40502	3120
5.40681	3088
5.41313	2584
5.42502	6432
5.43415	6968
5.49717	7504
5.573	8040
5.65525	8576
5.71349	9112
5.76341	9648
5.80501	10184
5.84661	10720
5.87989	11256
5.92149	11792
5.95567	12328
5.98805	12864
6.02133	13400
6.05461	13936
6.08105	14472
6.10495	15008
6.12949	15544
6.15445	16080
6.18921	16616
6.21311	17152
6.23765	17688
6.26261	18224
6.28852	2616
6.30864	14579
6.41416	15115
6.57224	15651
6.69709	2616
6.71721	12435
6.71721	12971
6.76365	2616
6.78377	10291
6.80441	3120
6.8053	3088
6.81184	2584
6.82433	8147
6.82433	8683
6.91336	9219
7.00488	9755
7.10472	10291
7.17128	10827
7.19456	3120
7.19629	3088
7.20288	2584
7.21447	8576
7.26112	3120
7.26285	3088
7.27117	2584
7.27781	2080
7.27954	1544
7.29803	1040
7.3182	1576
8.23784	536
8.25776	1072
8.25776	1608
8.29905	1072
8.31917	1608
8.3602	2144
8.40274	2680
8.42664	3216
8.4487	2680
8.4641	2144
8.46505	1608
8.46752	1072
8.47025	1608
8.51054	2144
8.55173	2680
8.57468	3216
8.61498	2680
8.61592	2144
8.63326	1608
8.6342	1072
8.63604	1608
8.67634	2144
8.71752	2680
8.74048	3216
8.76164	2680
8.76259	2144
8.77899	1072
8.80005	1608
8.84029	2144
8.88158	1608
8.88253	1072
8.90171	1608
8.94195	2144
8.98314	2680
9.00609	3216
9.04539	3752
9.06651	3216
9.06745	2680
9.06839	2144
9.06934	1668
9.07028	1340
9.08573	1072
9.08663	1340
9.08663	1876
9.12692	2412
9.16811	2948
9.19295	3484
9.2323	4020
9.25525	4556
9.27915	5092
9.31468	5628
9.33857	6164
9.36153	6700
9.38542	7236
9.41717	7772
9.42472	8308
9.43918	8844
9.44484	9380
9.45762	9916
9.46328	10452
9.46895	10988
9.48068	10184
9.48162	9892
9.48256	9746
9.48351	9600
9.48445	8576
9.5008	9112
9.52941	9648
9.55525	9112
9.5562	8812
9.55714	8662
9.55903	8512
9.56092	7718
9.56186	7504
9.57537	7718
9.57537	8254
9.60806	8790
9.62228	8040
9.62322	7731
9.62635	7576
9.62729	7421
9.62824	6860
9.62918	6432
9.6424	6860
9.6424	7396
9.66942	7932
