1.01684	5360
1.03789	5896
1.04692	3656
1.04897	3120
1.0507	2795
1.0544	2496
1.05613	2080
1.06272	1576
1.06705	2496
1.06705	2611
1.08763	2721
1.09041	2826
1.10869	2927
1.11058	3025
1.12881	3119
1.1307	3211
1.14893	3300
1.15082	3387
1.16906	3471
1.17094	3553
1.17283	3633
1.19012	3712
1.19201	3789
1.1939	3864
1.21119	3938
1.21308	4010
1.21496	4081
1.23131	4151
1.2332	4220
1.23644	4288
1.2615	3624
1.2624	3120
1.26982	2080
1.27224	1658
1.27814	1544
1.27904	1040
1.28168	536
1.30159	1544
1.30159	1730
1.32266	1896
1.34278	2047
1.3629	2187
1.38302	2318
1.38491	2441
1.40409	2558
1.40598	2670
1.42516	2777
1.42704	2880
1.44622	2979
1.44811	3075
1.46634	3168
1.46823	3258
1.48646	3346
1.48835	3431
1.49024	3514
1.50753	3595
1.50942	3674
1.51131	3752
1.5286	3828
1.53048	3903
1.53332	3976
1.54872	4048
1.5506	4118
1.55344	4187
1.56884	4255
1.57073	4322
1.57356	4388
1.58896	4453
1.59085	4517
1.59274	4580
1.59462	4642
1.61003	4703
1.61191	4764
1.6138	4824
1.61569	4883
1.63109	4941
1.63298	4999
1.63487	5056
1.6377	5112
1.65121	5168
1.6531	5223
1.65499	5278
1.65629	5332
1.66255	5385
1.67223	5438
1.67829	5490
1.68751	5542
1.69493	5593
1.70325	5644
1.71157	5694
1.71989	5744
1.72911	5794
1.73653	5843
1.74485	5892
1.75395	5940
1.76987	2616
1.77729	2080
1.77819	1576
1.78561	1072
1.78651	1040
1.78999	1072
1.78999	1340
1.81105	1554
1.83212	1738
1.85318	1903
1.87331	2053
1.89343	2192
1.93472	1608
1.93566	1072
1.95484	1340
1.97496	1554
1.99603	1738
2.01709	1903
2.03721	2053
2.05733	2192
2.0794	1608
2.09768	1072
2.09952	1340
2.11969	1554
2.14076	1738
2.16182	1903
2.18194	2053
2.20206	2192
2.22219	2323
2.22407	2446
2.24325	2563
2.24514	2675
2.26432	2782
2.2662	2885
2.28538	2984
2.28727	3080
2.3055	3173
2.30739	3263
2.32563	3351
2.32751	3436
2.3294	3519
2.34669	3600
2.34858	3679
2.35047	3757
2.36776	3833
2.36964	3907
2.37153	3980
2.38788	4052
2.38977	4122
2.39165	4191
2.408	4259
2.40989	4326
2.41178	4392
2.42812	4457
2.43001	4521
2.4319	4584
2.43379	4646
2.45113	3752
2.45207	3216
2.45301	2680
2.45396	2252
2.4549	1608
2.49048	1786
2.5106	1946
2.53072	2093
2.55084	2230
2.57096	2358
2.57285	2479
2.59203	2594
2.59392	2704
2.61309	2810
2.61498	2912
2.63322	3010
2.6351	3105
2.65334	3197
2.65523	3286
2.67346	3373
2.67535	3458
2.67724	3541
2.69452	3622
2.69641	3701
2.6983	3778
2.71559	3854
2.71748	3928
2.71937	4001
2.73571	4072
2.7376	4142
2.73949	4211
2.75583	4279
2.75772	4346
2.75961	4412
2.77884	3752
2.77978	3216
2.78073	2680
2.78167	2252
2.79712	1608
2.82018	1072
3.79996	536
3.82008	1072
3.82008	1340
3.84114	1554
3.86221	1738
3.88327	1903
3.9034	2053
3.92352	2192
3.94364	2323
3.94553	2446
3.9647	2563
3.96659	2675
3.98577	2782
3.98766	2885
4.00684	2984
4.00872	3080
4.02696	3173
4.02884	3263
4.04708	3351
4.04897	3436
4.05085	3519
4.06814	3600
4.07003	3679
4.07192	3757
4.08921	3833
4.0911	3907
4.09299	3980
4.10933	4052
4.11122	4122
4.11311	4191
4.12945	4259
4.13134	4326
4.13323	4392
4.14957	4457
4.15435	3752
4.15529	3216
4.16975	2680
4.17069	2252
4.17263	1608
4.17541	1786
4.19464	1946
4.21476	2093
4.25511	1072
4.27523	1340
4.29535	1554
4.31642	1738
4.33748	1903
4.3576	2053
4.37772	2192
4.39785	2323
4.39973	2446
4.41891	2563
4.4208	2675
4.43998	2782
4.44187	2885
4.46104	2984
4.46293	3080
4.48116	3173
4.48305	3263
4.50129	3351
4.50317	3436
4.50506	3519
4.52235	3600
4.52424	3679
4.52613	3757
4.54342	3833
4.54531	3907
4.54719	3980
4.56354	4052
4.56543	4122
4.56732	4191
4.58456	4259
4.58645	4326
4.58834	4392
4.60468	4457
4.60657	4521
4.60846	4584
4.61035	4646
4.62575	4707
4.62764	4768
4.62953	4828
4.63141	4887
4.64692	4945
4.64881	5003
4.65069	5060
4.65258	5116
4.66704	5172
4.66893	5227
4.67082	5281
4.6727	5335
4.68716	5388
4.68905	5441
4.69094	5493
4.69283	5545
4.70728	5596
4.70917	5647
4.71106	5697
4.71295	5747
4.71484	5796
4.72929	5845
4.73118	5894
4.73307	5942
4.73496	5990
4.7523	5360
4.75324	4824
4.75419	4309
4.75513	3959
4.75607	3608
4.75702	3258
4.75796	2907
4.76964	2412
4.77153	2144
4.77431	2412
4.79254	2531
4.79448	2644
4.81455	2752
4.81644	2856
4.83656	2956
4.83845	3053
4.85668	3147
4.85951	3238
4.8768	3326
4.88058	3412
4.88247	3496
4.89881	3578
4.90164	3658
4.90353	3736
4.92082	3812
4.92271	3887
4.9246	3960
4.94283	4032
4.94472	4103
4.94661	4173
4.96295	4241
4.96673	4308
4.96862	4374
4.98308	4439
4.98685	4503
4.98874	4566
4.99063	4628
5.00508	4690
5.00792	4751
5.0098	4811
5.01169	4870
5.02615	4928
5.02898	4986
5.03087	5043
5.03276	5099
5.04627	5155
5.0491	5210
5.05099	5265
5.05288	5319
5.06639	5373
5.06923	5426
5.07111	5478
5.073	5530
5.08652	5581
5.0884	5632
5.09029	5683
5.09218	5733
5.09407	5783
5.10758	5832
5.10947	5881
5.11136	5929
5.11324	5977
5.11513	6025
5.12865	6072
5.13053	6119
5.13242	6165
5.13431	6211
5.1362	6257
5.14877	6302
5.15066	6347
5.15254	6392
5.15443	6436
5.15632	6480
5.16889	6524
5.17078	6568
5.17267	6611
5.17455	6654
5.17644	6697
5.17833	6739
5.18996	6781
5.19184	6823
5.19373	6865
5.19562	6906
5.19751	6947
5.1994	6988
5.21102	7029
5.21291	7069
5.2148	7109
5.21668	7149
5.21857	7189
5.22046	7228
5.23114	7267
5.23303	7306
5.23492	7345
5.23681	7384
5.23869	7422
5.24058	7460
5.25126	7498
5.25315	7536
5.25504	7574
5.25693	7611
5.25882	7648
5.2607	7685
5.27139	7722
5.27327	7759
5.27516	7796
5.27705	7832
5.27894	7868
5.28083	7904
5.28271	7940
5.29345	7976
5.29533	8012
5.29722	8047
5.29911	8082
5.301	8117
5.30289	8152
5.30477	8187
